Year,Country,HS Code,Description,Export Value (USD)
2013,瑞士,85423900139, Other monolithic digital integrated circuits,87736.44
2013,瑞典,85423900139, Other monolithic digital integrated circuits,199787.08000000002
2013,義大利,85423900139, Other monolithic digital integrated circuits,1498547.34
2013,葡萄牙,85423900139, Other monolithic digital integrated circuits,270266.37
2013,德國,85423900139, Other monolithic digital integrated circuits,37120146.71
2013,模里西斯,85423900139, Other monolithic digital integrated circuits,490782.31
2013,墨西哥,85423900139, Other monolithic digital integrated circuits,1661027.08
2013,澳大利亞,85423900139, Other monolithic digital integrated circuits,649692.9400000001
2013,澳門,85423900139, Other monolithic digital integrated circuits,1893170.39
2013,薩摩亞,85423900139, Other monolithic digital integrated circuits,111854.7
2013,羅馬尼亞,85423900139, Other monolithic digital integrated circuits,35281.3
2013,土耳其,85423900219, Other chips and wafers of hybrid integrated circuits,15275.650000000001
2013,中國大陸,85423900219, Other chips and wafers of hybrid integrated circuits,231145090.25
2013,丹麥,85423900219, Other chips and wafers of hybrid integrated circuits,809163.23
2013,巴西,85423900219, Other chips and wafers of hybrid integrated circuits,566776.24
2013,日本,85423900219, Other chips and wafers of hybrid integrated circuits,24187853.439999998
2013,比利時,85423900219, Other chips and wafers of hybrid integrated circuits,305751.69
2013,以色列,85423900219, Other chips and wafers of hybrid integrated circuits,161669.28999999998
2013,加拿大,85423900219, Other chips and wafers of hybrid integrated circuits,111839.65999999999
2013,匈牙利,85423900219, Other chips and wafers of hybrid integrated circuits,1913.3899999999999
2013,印尼,85423900219, Other chips and wafers of hybrid integrated circuits,109958.47
2013,印度,85423900219, Other chips and wafers of hybrid integrated circuits,165160.93
2013,多明尼加,85423900219, Other chips and wafers of hybrid integrated circuits,300.3
2013,西班牙,85423900219, Other chips and wafers of hybrid integrated circuits,620789.9099999999
2013,希臘,85423900219, Other chips and wafers of hybrid integrated circuits,2052.61
2013,波蘭,85423900219, Other chips and wafers of hybrid integrated circuits,100.7
2013,法國,85423900219, Other chips and wafers of hybrid integrated circuits,5755293.35
2013,芬蘭,85423900219, Other chips and wafers of hybrid integrated circuits,40413.8
2013,阿拉伯聯合大公國,85423900219, Other chips and wafers of hybrid integrated circuits,18326.02
2013,保加利亞,85423900219, Other chips and wafers of hybrid integrated circuits,22869.18
2013,俄羅斯,85423900219, Other chips and wafers of hybrid integrated circuits,14613.56
2013,南韓,85423900219, Other chips and wafers of hybrid integrated circuits,361406495.07
2013,美國,85423900219, Other chips and wafers of hybrid integrated circuits,30897538.22
2013,英國,85423900219, Other chips and wafers of hybrid integrated circuits,1837415.95
2013,香港,85423900219, Other chips and wafers of hybrid integrated circuits,163936731.54999998
2013,泰國,85423900219, Other chips and wafers of hybrid integrated circuits,37320992.879999995
2013,納米比亞,85423900219, Other chips and wafers of hybrid integrated circuits,168.69
2013,馬來西亞,85423900219, Other chips and wafers of hybrid integrated circuits,73425784.19000001
2013,馬爾他,85423900219, Other chips and wafers of hybrid integrated circuits,21093.219999999998
2013,捷克,85423900219, Other chips and wafers of hybrid integrated circuits,9750.33
2013,荷蘭,85423900219, Other chips and wafers of hybrid integrated circuits,4442860.069999999
2013,菲律賓,85423900219, Other chips and wafers of hybrid integrated circuits,16233404.38
2013,越南,85423900219, Other chips and wafers of hybrid integrated circuits,962377.29
2013,塞爾維亞,85423900219, Other chips and wafers of hybrid integrated circuits,3948.7000000000003
2013,奧地利,85423900219, Other chips and wafers of hybrid integrated circuits,198725.15999999997
2013,愛爾蘭,85423900219, Other chips and wafers of hybrid integrated circuits,30530.82
2013,新加坡,85423900219, Other chips and wafers of hybrid integrated circuits,415336217.53000003
2013,瑞士,85423900219, Other chips and wafers of hybrid integrated circuits,2668345.8099999996
2013,瑞典,85423900219, Other chips and wafers of hybrid integrated circuits,6058.83
2013,義大利,85423900219, Other chips and wafers of hybrid integrated circuits,697076.17
2013,德國,85423900219, Other chips and wafers of hybrid integrated circuits,2950013.8000000003
2013,墨西哥,85423900219, Other chips and wafers of hybrid integrated circuits,38710.270000000004
2013,澳大利亞,85423900219, Other chips and wafers of hybrid integrated circuits,47028.09
2013,澳門,85423900219, Other chips and wafers of hybrid integrated circuits,136639.76
2013,土耳其,85423900228, Other hybrid integrated circuits,50890697.5
2013,中國大陸,85423900228, Other hybrid integrated circuits,5756467642.16
2013,丹麥,85423900228, Other hybrid integrated circuits,17377615.0
2013,巴西,85423900228, Other hybrid integrated circuits,66070799.849999994
2013,巴拉圭,85423900228, Other hybrid integrated circuits,12080.220000000001
2013,巴基斯坦,85423900228, Other hybrid integrated circuits,2769.53
2013,日本,85423900228, Other hybrid integrated circuits,2026447560.02
2013,比利時,85423900228, Other hybrid integrated circuits,1104370.6600000001
2013,以色列,85423900228, Other hybrid integrated circuits,18601690.51
2013,加拿大,85423900228, Other hybrid integrated circuits,12643422.74
2013,北馬其頓,85423900228, Other hybrid integrated circuits,51522.3
2013,古巴,85423900228, Other hybrid integrated circuits,671.3599999999999
2013,史瓦帝尼,85423900228, Other hybrid integrated circuits,153477.62
2013,瓜地馬拉,85423900228, Other hybrid integrated circuits,6373.0599999999995
2013,白俄羅斯,85423900228, Other hybrid integrated circuits,20828.37
2013,立陶宛,85423900228, Other hybrid integrated circuits,5412398.15
2013,伊拉克,85423900228, Other hybrid integrated circuits,101.21
2013,伊朗,85423900228, Other hybrid integrated circuits,29333.84
2013,冰島,85423900228, Other hybrid integrated circuits,23627.09
2013,匈牙利,85423900228, Other hybrid integrated circuits,66258275.800000004
2013,印尼,85423900228, Other hybrid integrated circuits,54375245.86
2013,印度,85423900228, Other hybrid integrated circuits,41811271.45
2013,多明尼加,85423900228, Other hybrid integrated circuits,65009.090000000004
2013,托克勞,85423900228, Other hybrid integrated circuits,33547.08
2013,西班牙,85423900228, Other hybrid integrated circuits,1263632.8599999999
2013,希臘,85423900228, Other hybrid integrated circuits,10001.630000000001
2013,沙烏地阿拉伯,85423900228, Other hybrid integrated circuits,14739.39
2013,貝里斯,85423900228, Other hybrid integrated circuits,38305.770000000004
2013,辛巴威,85423900228, Other hybrid integrated circuits,101.21
2013,亞美尼亞,85423900228, Other hybrid integrated circuits,4288.63
2013,其他國家,85423900228, Other hybrid integrated circuits,10323.880000000001
2013,奈及利亞,85423900228, Other hybrid integrated circuits,671.14
2013,委內瑞拉,85423900228, Other hybrid integrated circuits,2680252.9
2013,拉脫維亞,85423900228, Other hybrid integrated circuits,835960.98
2013,波多黎各,85423900228, Other hybrid integrated circuits,10366.189999999999
2013,波蘭,85423900228, Other hybrid integrated circuits,10068751.41
2013,法國,85423900228, Other hybrid integrated circuits,20481625.919999998
2013,肯亞,85423900228, Other hybrid integrated circuits,4387.75
2013,芬蘭,85423900228, Other hybrid integrated circuits,1909697.53
2013,阿拉伯聯合大公國,85423900228, Other hybrid integrated circuits,460948.19
2013,阿根廷,85423900228, Other hybrid integrated circuits,4422610.91
2013,保加利亞,85423900228, Other hybrid integrated circuits,1489621.1900000002
2013,俄羅斯,85423900228, Other hybrid integrated circuits,29042793.87
2013,南非,85423900228, Other hybrid integrated circuits,583126.97
2013,南韓,85423900228, Other hybrid integrated circuits,895650602.0400001
2013,哈薩克,85423900228, Other hybrid integrated circuits,1827.41
2013,突尼西亞,85423900228, Other hybrid integrated circuits,9115056.54
2013,美國,85423900228, Other hybrid integrated circuits,541198512.59
2013,美屬維京群島,85423900228, Other hybrid integrated circuits,7014.599999999999
2013,英國,85423900228, Other hybrid integrated circuits,15144013.96
2013,香港,85423900228, Other hybrid integrated circuits,10954284357.25
2013,哥倫比亞,85423900228, Other hybrid integrated circuits,27063.55
2013,哥斯大黎加,85423900228, Other hybrid integrated circuits,404.84999999999997
2013,埃及,85423900228, Other hybrid integrated circuits,2184811.6799999997
2013,挪威,85423900228, Other hybrid integrated circuits,120956.56
2013,泰國,85423900228, Other hybrid integrated circuits,451620291.57
2013,烏干達,85423900228, Other hybrid integrated circuits,374.40000000000003
2013,烏克蘭,85423900228, Other hybrid integrated circuits,81131.56
2013,烏拉圭,85423900228, Other hybrid integrated circuits,2583.89
2013,秘魯,85423900228, Other hybrid integrated circuits,5674.13
2013,紐西蘭,85423900228, Other hybrid integrated circuits,418053.04000000004
2013,馬利,85423900228, Other hybrid integrated circuits,8985.699999999999
2013,馬來西亞,85423900228, Other hybrid integrated circuits,767782648.87
2013,馬爾他,85423900228, Other hybrid integrated circuits,2172250.45
2013,捷克,85423900228, Other hybrid integrated circuits,743580.07
2013,莫三比克,85423900228, Other hybrid integrated circuits,18302.24
2013,荷蘭,85423900228, Other hybrid integrated circuits,108539453.86
2013,斐濟,85423900228, Other hybrid integrated circuits,142579.19
2013,斯里蘭卡,85423900228, Other hybrid integrated circuits,6193.7
2013,斯洛伐克,85423900228, Other hybrid integrated circuits,52930201.87
2013,斯洛維尼亞,85423900228, Other hybrid integrated circuits,1111345.39
2013,智利,85423900228, Other hybrid integrated circuits,274051.55000000005
2013,菲律賓,85423900228, Other hybrid integrated circuits,389333690.12
2013,象牙海岸,85423900228, Other hybrid integrated circuits,11043.97
2013,越南,85423900228, Other hybrid integrated circuits,176464572.68
2013,開曼群島,85423900228, Other hybrid integrated circuits,3990.61
2013,塞席爾,85423900228, Other hybrid integrated circuits,59760.43
2013,塞爾維亞,85423900228, Other hybrid integrated circuits,6397.85
2013,奧地利,85423900228, Other hybrid integrated circuits,5013057.5
2013,愛沙尼亞,85423900228, Other hybrid integrated circuits,13540.93
2013,愛爾蘭,85423900228, Other hybrid integrated circuits,12554322.14
2013,新加坡,85423900228, Other hybrid integrated circuits,5854514803.4800005
2013,獅子山,85423900228, Other hybrid integrated circuits,9217.68
2013,瑞士,85423900228, Other hybrid integrated circuits,7729513.36
2013,瑞典,85423900228, Other hybrid integrated circuits,8256522.96
2013,萬那杜,85423900228, Other hybrid integrated circuits,14822.5
2013,義大利,85423900228, Other hybrid integrated circuits,4448773.88
2013,聖克里斯多福,85423900228, Other hybrid integrated circuits,23624.7
2013,葡萄牙,85423900228, Other hybrid integrated circuits,120733.99
2013,德國,85423900228, Other hybrid integrated circuits,118581163.67
2013,摩洛哥,85423900228, Other hybrid integrated circuits,41727.11
2013,模里西斯,85423900228, Other hybrid integrated circuits,67458.23
2013,黎巴嫩,85423900228, Other hybrid integrated circuits,202.49
2013,墨西哥,85423900228, Other hybrid integrated circuits,19691986.61
2013,澳大利亞,85423900228, Other hybrid integrated circuits,2019407.27
2013,澳門,85423900228, Other hybrid integrated circuits,7202934.27
2013,賴索托,85423900228, Other hybrid integrated circuits,8434.54
2013,薩爾瓦多,85423900228, Other hybrid integrated circuits,302.25
2013,薩摩亞,85423900228, Other hybrid integrated circuits,39606.53
2013,羅馬尼亞,85423900228, Other hybrid integrated circuits,2323935.29
2013,土耳其,85423900905, Other electronic integrated circuits,19095086.009999998
2013,中國大陸,85423900905, Other electronic integrated circuits,207038476.25
2013,丹麥,85423900905, Other electronic integrated circuits,34927.67
2013,巴西,85423900905, Other electronic integrated circuits,20965789.03
2013,巴拉圭,85423900905, Other electronic integrated circuits,167.83999999999997
2013,日本,85423900905, Other electronic integrated circuits,43829429.64
2013,比利時,85423900905, Other electronic integrated circuits,25718.41
2013,以色列,85423900905, Other electronic integrated circuits,849879.4299999999
2013,加拿大,85423900905, Other electronic integrated circuits,434888.19
2013,尼泊爾,85423900905, Other electronic integrated circuits,340.02
2013,白俄羅斯,85423900905, Other electronic integrated circuits,1201.43
2013,立陶宛,85423900905, Other electronic integrated circuits,6513.66
2013,匈牙利,85423900905, Other electronic integrated circuits,22315.239999999998
2013,印尼,85423900905, Other electronic integrated circuits,225787.64
2013,印度,85423900905, Other electronic integrated circuits,452963.05
2013,多明尼加,85423900905, Other electronic integrated circuits,11334.24
2013,西班牙,85423900905, Other electronic integrated circuits,12504.5
2013,希臘,85423900905, Other electronic integrated circuits,2569.23
2013,貝里斯,85423900905, Other electronic integrated circuits,23734.850000000002
2013,委內瑞拉,85423900905, Other electronic integrated circuits,167.78
2013,孟加拉,85423900905, Other electronic integrated circuits,24696.35
2013,拉脫維亞,85423900905, Other electronic integrated circuits,39577.03
2013,波蘭,85423900905, Other electronic integrated circuits,103771.43
2013,法國,85423900905, Other electronic integrated circuits,522417.33999999997
2013,芬蘭,85423900905, Other electronic integrated circuits,531397.61
2013,阿拉伯聯合大公國,85423900905, Other electronic integrated circuits,43338.25
2013,阿根廷,85423900905, Other electronic integrated circuits,4433796.06
2013,保加利亞,85423900905, Other electronic integrated circuits,4860.599999999999
2013,俄羅斯,85423900905, Other electronic integrated circuits,258899.58000000002
2013,南非,85423900905, Other electronic integrated circuits,45485.02
2013,南韓,85423900905, Other electronic integrated circuits,4727007.12
2013,柬埔寨,85423900905, Other electronic integrated circuits,33.74
2013,美國,85423900905, Other electronic integrated circuits,6430595.92
2013,英國,85423900905, Other electronic integrated circuits,66191.42
2013,香港,85423900905, Other electronic integrated circuits,478084281.26
2013,哥倫比亞,85423900905, Other electronic integrated circuits,264084.5
2013,哥斯大黎加,85423900905, Other electronic integrated circuits,2181.2
2013,埃及,85423900905, Other electronic integrated circuits,14654.59
2013,挪威,85423900905, Other electronic integrated circuits,22563.85
2013,泰國,85423900905, Other electronic integrated circuits,6493072.600000001
2013,烏克蘭,85423900905, Other electronic integrated circuits,18213.48
2013,烏拉圭,85423900905, Other electronic integrated circuits,4763.04
2013,紐西蘭,85423900905, Other electronic integrated circuits,45919.73
2013,馬來西亞,85423900905, Other electronic integrated circuits,8214671.109999999
2013,捷克,85423900905, Other electronic integrated circuits,14640.48
2013,荷蘭,85423900905, Other electronic integrated circuits,1296610.1300000001
2013,幾內亞,85423900905, Other electronic integrated circuits,134.99
2013,斯里蘭卡,85423900905, Other electronic integrated circuits,3322.04
2013,斯洛伐克,85423900905, Other electronic integrated circuits,7248.4400000000005
2013,智利,85423900905, Other electronic integrated circuits,89304.59999999999
2013,菲律賓,85423900905, Other electronic integrated circuits,2049694.9300000002
2013,越南,85423900905, Other electronic integrated circuits,130715.0
2013,奧地利,85423900905, Other electronic integrated circuits,11897.349999999999
2013,新加坡,85423900905, Other electronic integrated circuits,12037660.27
2013,瑞士,85423900905, Other electronic integrated circuits,33522.97
2013,瑞典,85423900905, Other electronic integrated circuits,84032.07
2013,義大利,85423900905, Other electronic integrated circuits,712494.21
2013,葡萄牙,85423900905, Other electronic integrated circuits,9804.04
2013,德國,85423900905, Other electronic integrated circuits,2339491.4699999997
2013,墨西哥,85423900905, Other electronic integrated circuits,88082.01
2013,澳大利亞,85423900905, Other electronic integrated circuits,64837.149999999994
2013,澳門,85423900905, Other electronic integrated circuits,82224.59999999999
2013,羅馬尼亞,85423900905, Other electronic integrated circuits,1836.73
2013,中國大陸,85429010008, Lead frames for integrated circuits,21953347.0
2013,日本,85429010008, Lead frames for integrated circuits,2286653.1
2013,加拿大,85429010008, Lead frames for integrated circuits,872.48
2013,印尼,85429010008, Lead frames for integrated circuits,183047.57
2013,印度,85429010008, Lead frames for integrated circuits,12693.6
2013,法國,85429010008, Lead frames for integrated circuits,26789.07
2013,俄羅斯,85429010008, Lead frames for integrated circuits,96262.6
2013,南韓,85429010008, Lead frames for integrated circuits,2658486.77
2013,美國,85429010008, Lead frames for integrated circuits,66627.86
2013,香港,85429010008, Lead frames for integrated circuits,1914197.53
2013,泰國,85429010008, Lead frames for integrated circuits,4736850.13
2013,馬來西亞,85429010008, Lead frames for integrated circuits,1170417.58
2013,荷蘭,85429010008, Lead frames for integrated circuits,646.03
2013,菲律賓,85429010008, Lead frames for integrated circuits,2632860.9099999997
2013,越南,85429010008, Lead frames for integrated circuits,138661.71
2013,新加坡,85429010008, Lead frames for integrated circuits,20813.22
2013,摩洛哥,85429010008, Lead frames for integrated circuits,499494.81
2013,墨西哥,85429010008, Lead frames for integrated circuits,5918496.22
2013,土耳其,85429090001, Other parts of articles of heading No. 8542,252813.11
2013,中國大陸,85429090001, Other parts of articles of heading No. 8542,22193847.419999998
2013,丹麥,85429090001, Other parts of articles of heading No. 8542,23932.27
2013,巴西,85429090001, Other parts of articles of heading No. 8542,98486.95
2013,日本,85429090001, Other parts of articles of heading No. 8542,177857.69
2013,比利時,85429090001, Other parts of articles of heading No. 8542,671.3599999999999
2013,以色列,85429090001, Other parts of articles of heading No. 8542,26728.64
2013,加拿大,85429090001, Other parts of articles of heading No. 8542,31159.600000000002
2013,尼加拉瓜,85429090001, Other parts of articles of heading No. 8542,34.54
2013,尼泊爾,85429090001, Other parts of articles of heading No. 8542,170.01
2013,瓜地馬拉,85429090001, Other parts of articles of heading No. 8542,3403.67
2013,伊朗,85429090001, Other parts of articles of heading No. 8542,14047.380000000001
2013,印尼,85429090001, Other parts of articles of heading No. 8542,38355.79
2013,印度,85429090001, Other parts of articles of heading No. 8542,81591.55
2013,克羅埃西亞,85429090001, Other parts of articles of heading No. 8542,67.49
2013,宏都拉斯,85429090001, Other parts of articles of heading No. 8542,2571.91
2013,委內瑞拉,85429090001, Other parts of articles of heading No. 8542,3273.6299999999997
2013,帛琉,85429090001, Other parts of articles of heading No. 8542,68.07000000000001
2013,波蘭,85429090001, Other parts of articles of heading No. 8542,295926.30000000005
2013,法國,85429090001, Other parts of articles of heading No. 8542,21586.22
2013,芬蘭,85429090001, Other parts of articles of heading No. 8542,9873.41
2013,阿拉伯聯合大公國,85429090001, Other parts of articles of heading No. 8542,97126.62
2013,阿根廷,85429090001, Other parts of articles of heading No. 8542,35176.920000000006
2013,俄羅斯,85429090001, Other parts of articles of heading No. 8542,315862.3
2013,南非,85429090001, Other parts of articles of heading No. 8542,215229.19
2013,南韓,85429090001, Other parts of articles of heading No. 8542,175929.31999999998
2013,美國,85429090001, Other parts of articles of heading No. 8542,2891251.61
2013,英國,85429090001, Other parts of articles of heading No. 8542,2041.9999999999998
2013,香港,85429090001, Other parts of articles of heading No. 8542,18482533.07
2013,哥倫比亞,85429090001, Other parts of articles of heading No. 8542,5042.3
2013,哥斯大黎加,85429090001, Other parts of articles of heading No. 8542,13580.66
2013,埃及,85429090001, Other parts of articles of heading No. 8542,32935.6
2013,挪威,85429090001, Other parts of articles of heading No. 8542,3571.5499999999997
2013,泰國,85429090001, Other parts of articles of heading No. 8542,44066.73
2013,紐西蘭,85429090001, Other parts of articles of heading No. 8542,10297.470000000001
2013,馬來西亞,85429090001, Other parts of articles of heading No. 8542,278610.7
2013,馬爾地夫,85429090001, Other parts of articles of heading No. 8542,8361.2
2013,捷克,85429090001, Other parts of articles of heading No. 8542,110479.53
2013,荷蘭,85429090001, Other parts of articles of heading No. 8542,143843.61000000002
2013,斯洛伐克,85429090001, Other parts of articles of heading No. 8542,2868.71
2013,智利,85429090001, Other parts of articles of heading No. 8542,4388.19
2013,菲律賓,85429090001, Other parts of articles of heading No. 8542,4994157.72
2013,越南,85429090001, Other parts of articles of heading No. 8542,7093.219999999999
2013,塞爾維亞,85429090001, Other parts of articles of heading No. 8542,910.9300000000001
2013,奧地利,85429090001, Other parts of articles of heading No. 8542,367.89
2013,新加坡,85429090001, Other parts of articles of heading No. 8542,234567.77
2013,瑞士,85429090001, Other parts of articles of heading No. 8542,10820.94
2013,瑞典,85429090001, Other parts of articles of heading No. 8542,33.550000000000004
2013,義大利,85429090001, Other parts of articles of heading No. 8542,75146.2
2013,德國,85429090001, Other parts of articles of heading No. 8542,256833.98
2013,模里西斯,85429090001, Other parts of articles of heading No. 8542,5801.47
2013,緬甸,85429090001, Other parts of articles of heading No. 8542,884.35
2013,墨西哥,85429090001, Other parts of articles of heading No. 8542,1054.4199999999998
2013,澳大利亞,85429090001, Other parts of articles of heading No. 8542,31182.84
2013,澳門,85429090001, Other parts of articles of heading No. 8542,2327.93
2013,蘇丹,85429090001, Other parts of articles of heading No. 8542,18618.300000000003
2014,千里達及托巴哥,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,2928.4500000000003
2014,土耳其,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,131797.48
2014,中國大陸,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,332790069.22
2014,丹麥,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,236629.67
2014,厄瓜多,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,1119.89
2014,巴西,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,1688384.24
2014,巴林,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,932.96
2014,巴基斯坦,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,11080.07
2014,日本,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,18217487.12
2014,比利時,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,522934.18999999994
2014,以色列,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,1134023.21
2014,加拿大,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,812438.22
2014,尼加拉瓜,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,857.27
2014,白俄羅斯,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,13671.46
2014,立陶宛,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,9104.4
2014,冰島,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,13195.61
2014,匈牙利,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,2429312.6900000004
2014,印尼,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,978333.63
2014,印度,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,6364503.23
2014,安哥拉,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,800.26
2014,西班牙,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,1109068.55
2014,克羅埃西亞,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,192.86
2014,希臘,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,458.71
2014,沙烏地阿拉伯,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,19242.6
2014,貝里斯,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,568561.4500000001
2014,亞美尼亞,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,1833.9399999999998
2014,奈及利亞,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,2982.1
2014,委內瑞拉,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,395.25
2014,孟加拉,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,7018.849999999999
2014,波蘭,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,13181.12
2014,法國,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,1831875.6800000002
2014,肯亞,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,23578.64
2014,芬蘭,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,1080680.69
2014,阿拉伯聯合大公國,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,297299.63
2014,阿根廷,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,40968.200000000004
2014,阿爾及利亞,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,8036.889999999999
2014,保加利亞,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,17843.039999999997
2014,俄羅斯,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,308473.42
2014,南非,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,345592.01
2014,南韓,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,26011573.18
2014,柬埔寨,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,495.07
2014,科威特,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,9707.48
2014,突尼西亞,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,43482.02
2014,約旦,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,433.33
2014,美國,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,30794256.46
2014,英國,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,1615694.17
2014,香港,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,320513304.56
2014,剛果民主共和國,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,8541.869999999999
2014,哥倫比亞,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,21888.03
2014,哥斯大黎加,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,90410.95
2014,埃及,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,6041.59
2014,挪威,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,96948.58
2014,泰國,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,4900617.61
2014,海地,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,198.8
2014,烏克蘭,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,48454.54
2014,秘魯,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,233.41
2014,紐西蘭,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,132691.54
2014,馬來西亞,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,79282689.50999999
2014,馬紹爾群島,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,133.36999999999998
2014,馬爾他,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,33.36
2014,馬爾地夫,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,2209.76
2014,捷克,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,1952965.05
2014,荷蘭,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,3336583.35
2014,喬治亞,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,831.94
2014,幾內亞,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,3964.4900000000002
